credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
657,France,Male,38,7,0.0,2,1,0,185827.74,0
774,Germany,Male,34,4,120875.23,2,0,1,113407.26,1
667,France,Female,37,9,71786.9,2,1,1,67734.79,1
516,France,Female,37,8,113143.12,1,0,0,3363.36,1
551,Spain,Male,49,1,150777.72,2,1,1,135757.27,1
542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0
623,France,Male,28,7,0.0,1,0,0,129526.57,0
701,France,Female,43,2,160416.56,1,0,1,37266.43,1
583,France,Male,48,3,91246.53,1,1,0,60017.46,1
731,Spain,Male,46,10,0.0,2,1,0,153015.42,1
461,France,Female,35,5,0.0,1,1,1,54209.02,0
702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0
565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
664,France,Male,54,8,0.0,1,1,1,162719.69,1
518,Spain,Male,50,4,0.0,1,0,0,107112.25,1
728,Spain,Male,42,8,0.0,2,0,1,41823.22,1
585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
573,France,Male,52,8,0.0,2,0,1,178229.04,0
568,Germany,Male,26,1,112930.28,2,1,0,22095.73,1
602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1
603,France,Male,44,9,0.0,1,1,0,138328.24,1
687,France,Male,38,0,144450.58,1,0,1,137276.83,0
741,France,Male,52,1,171236.3,2,0,0,21834.4,1
469,Spain,Male,37,9,96776.49,1,1,1,119890.86,1
477,Germany,Female,58,8,145984.92,1,1,1,24564.7,1
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
835,France,Male,25,7,0.0,2,1,1,83449.65,1
717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0
562,France,Female,51,7,122822.0,2,0,0,32626.21,0
758,Spain,Male,61,2,0.0,2,1,1,43982.41,0
408,France,Male,40,3,0.0,2,0,0,124874.23,0
650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0
582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
706,Spain,Female,43,1,0.0,2,1,0,31962.77,0
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
720,France,Male,29,2,0.0,2,1,0,39925.52,1
631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0
623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
514,France,Male,35,3,121030.9,1,1,0,10008.68,1
650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0
673,Spain,Female,35,6,0.0,2,1,0,98618.79,0
504,France,Female,32,8,206663.75,1,0,0,16281.94,0
723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
645,France,Male,25,0,174400.36,1,1,0,42669.37,0
664,Spain,Male,41,7,123428.69,1,1,1,164924.11,1
760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
634,France,Male,37,5,115345.86,2,0,0,168781.8,0
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0
547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
608,Germany,Female,40,8,121729.42,1,0,0,61164.45,1
547,France,Female,35,4,0.0,1,1,1,133287.73,0
612,France,Female,43,4,139496.35,2,1,1,77128.23,1
573,Spain,Male,28,8,0.0,2,0,0,77660.03,1
615,Spain,Male,32,5,138521.83,1,1,1,56897.1,1
710,France,Female,33,2,0.0,2,1,0,72945.32,0
674,Germany,Female,38,10,83727.68,1,1,0,45418.12,1
702,Spain,Female,38,9,0.0,2,1,1,158527.45,0
