credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
642,France,Male,40,8,163829.745,1,1,0,79241.265,0
706,Germany,Male,67,1,184915.035,2,1,1,129761.82,1
668,Spain,Male,43,10,169551.465,1,1,1,150635.82,0
635,Spain,Male,41,1,0.0,2,1,0,263417.25,0
603,Spain,Male,30,6,194322.75,2,1,1,28924.274999999998,0
635,France,Female,72,4,112219.26,1,0,1,41172.495,0
642,France,Female,40,7,0.0,2,1,0,275945.01,0
785,Spain,Female,54,1,0.0,2,1,0,67670.88,1
628,Germany,Female,28,3,230307.195,2,1,0,166164.01499999998,0
499,France,Female,38,9,0.0,2,0,1,274563.30000000005,0
567,Spain,Male,34,10,0.0,2,0,1,242357.685,0
449,Spain,Male,32,0,233429.03999999998,1,1,1,250038.04499999998,0
701,Spain,Male,35,10,239540.84999999998,2,1,1,106760.45999999999,0
613,Spain,Male,37,3,257479.755,1,0,1,8029.68,0
683,Germany,Female,39,2,71528.205,2,1,1,129029.22,0
581,France,Male,35,4,0.0,2,0,1,129575.73000000001,0
620,France,Male,61,5,0.0,1,0,0,47462.28,1
561,Spain,Male,28,6,185538.0,1,1,1,105823.44,0
558,Germany,Male,26,1,223279.935,2,1,1,36616.53,0
642,France,Male,35,2,199742.92500000002,1,0,1,183382.29,0
805,Germany,Male,24,6,214832.02500000002,2,1,0,279053.58,0
687,France,Male,35,9,0.0,2,0,1,109700.73000000001,0
695,Spain,Male,56,1,0.0,3,1,0,281601.735,1
562,France,Male,33,6,0.0,2,1,0,167385.52500000002,0
613,Germany,Male,38,9,189398.82,2,0,0,23789.925000000003,0
589,France,Male,37,5,0.0,1,1,0,91987.30500000001,0
593,Spain,Male,31,8,169070.01,1,1,1,265303.335,0
714,France,Male,34,5,211759.54499999998,1,0,1,148344.09,0
588,Spain,Female,35,7,0.0,2,1,1,163108.72499999998,0
679,Spain,Male,39,6,0.0,2,1,0,18399.09,0
730,Spain,Male,38,5,178299.54,1,1,1,244976.25,0
833,France,Male,47,2,0.0,2,1,1,273371.65499999997,0
586,Spain,Female,33,7,0.0,2,1,1,252392.09999999998,0
567,Spain,Female,54,5,138474.465,2,1,0,237885.99,1
637,Germany,Male,30,1,183278.29499999998,1,1,0,153849.69,1
711,France,Male,38,4,185018.77500000002,1,1,0,212741.745,0
828,France,Male,30,4,109605.26999999999,2,0,0,242506.72499999998,0
500,Spain,Male,38,7,0.0,2,0,0,288019.84500000003,0
807,France,Male,47,1,142680.885,1,0,0,191812.65000000002,0
850,France,Male,40,8,154200.97499999998,1,1,0,91217.34,0
782,France,Female,70,7,145608.63,1,0,1,196765.83000000002,0
629,Spain,Male,31,6,199314.82499999998,1,1,1,196293.165,0
582,Spain,Male,33,6,0.0,2,0,1,109456.39499999999,0
468,France,Male,22,2,0.0,2,1,0,42185.985,0
670,France,Male,36,3,0.0,1,1,0,211131.285,1
805,France,Male,39,2,0.0,1,0,0,249975.48,0
720,France,Male,26,10,77944.365,2,1,0,68260.86,0
781,Spain,Female,29,6,148139.835,1,0,0,168303.96,0
592,Germany,Male,33,2,234856.28999999998,1,1,1,55710.299999999996,0
542,France,Female,42,1,0.0,1,1,1,267384.87,1
532,France,Male,42,1,238537.065,1,1,0,151474.395,1
520,France,Female,39,1,110239.755,1,0,1,164439.195,1
759,France,Female,45,8,0.0,2,1,1,148876.86000000002,0
473,France,Female,35,6,104426.04000000001,1,1,0,215018.535,0
639,Spain,Female,35,5,204789.39,2,1,0,89479.545,0
705,France,Male,25,3,170604.405,1,0,1,295296.915,0
530,France,Male,52,1,160084.91999999998,1,0,0,164940.59999999998,1
516,Germany,Female,33,10,208271.84999999998,1,1,1,190885.05,0
850,France,Female,40,0,0.0,2,1,0,1649.9250000000002,0
746,Germany,Female,33,2,161802.21,2,1,1,219288.59999999998,0
622,Germany,Male,33,3,145389.18,2,1,0,72830.655,0
743,France,Male,30,7,116398.845,1,0,0,216610.65000000002,0
732,Germany,Male,38,5,268181.31,1,1,1,293640.795,0
850,France,Male,81,5,0.0,2,1,1,67241.205,0
850,Germany,Female,34,3,194502.645,2,1,1,133115.98500000002,0
686,France,Male,34,6,219267.195,2,1,1,133255.665,0
556,France,Female,40,8,0.0,2,1,0,93169.04999999999,0
673,France,Male,37,4,0.0,2,0,0,245344.605,0
809,France,Female,38,2,232144.815,2,1,1,262200.46499999997,0
634,Germany,Female,56,3,174376.86000000002,1,0,1,63644.81999999999,1
630,France,Male,37,6,0.0,2,1,1,123971.47499999999,0
564,Germany,Female,30,0,151432.32,2,0,0,201262.72499999998,0
625,France,Female,51,4,186930.01499999998,2,1,0,138365.91,1
677,Spain,Female,34,4,0.0,2,1,1,9263.295,0
583,France,Male,40,9,169051.56,1,0,0,43820.445,0
592,Spain,Male,45,8,127038.75,1,0,1,100821.03,0
637,Germany,Male,49,2,162306.78,1,1,0,253556.76,1
850,France,Male,30,6,129674.08499999999,1,1,1,283213.84500000003,0
633,Spain,Male,42,10,0.0,1,0,1,119112.255,0
751,Germany,Male,36,5,109792.48500000002,1,1,1,133833.99,0
592,Germany,Male,31,7,186889.845,1,1,0,129119.505,0
716,Germany,Male,50,2,179483.655,1,1,1,19416.255,1
641,Germany,Male,42,3,182648.055,2,1,1,249775.26,0
849,France,Male,35,4,166256.595,1,0,0,189629.7,0
647,Spain,Male,47,10,149752.755,1,0,1,133654.575,0
608,Germany,Female,30,2,136586.055,2,1,0,199459.755,0
555,France,Female,26,7,0.0,2,1,0,139683.615,0
497,Spain,Male,27,7,224100.40499999997,1,0,0,251283.285,0
599,Germany,Male,38,9,133667.445,1,0,0,235859.40000000002,0
545,Germany,Male,33,1,198791.84999999998,2,0,1,161144.565,0
774,France,Female,36,9,172496.13,1,1,0,112956.135,0
464,France,Male,46,6,242697.79499999998,1,1,0,274416.705,0
696,Germany,Female,27,2,144193.98,2,1,1,8975.55,0
667,Spain,Male,45,3,0.0,2,0,0,245482.515,0
812,France,Male,32,5,199576.45500000002,2,1,0,134078.88,0
516,France,Male,51,8,180186.52500000002,2,0,1,253160.31,0
645,France,Male,39,8,0.0,2,0,0,145296.54,0
664,Spain,Male,32,5,200558.61,1,0,0,201683.76,0
427,Spain,Female,39,9,0.0,2,1,0,42552.555,0
685,France,Female,40,7,0.0,2,1,0,155847.885,0
585,France,Female,33,4,229207.57499999998,1,1,0,94859.475,0
519,Germany,Female,21,1,227552.17500000002,3,1,1,255208.02,1
708,France,Female,67,1,0.0,2,0,1,5755.62,0
717,France,Female,22,5,168697.59,1,1,1,139466.625,0
465,Germany,Male,24,6,234010.635,1,1,0,287052.555,0
829,Germany,Male,28,3,198608.27999999997,3,1,0,157333.8,1
826,France,Male,26,5,213994.02,1,0,0,90427.95000000001,0
