credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
575,France,Male,46,1,0.0,2,1,1,65998.26,0
501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0
431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0
719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0
850,Germany,Male,36,7,102800.72,1,1,1,87352.43,0
554,Germany,Female,31,6,135470.9,1,1,0,107074.81,0
418,France,Male,36,7,90145.04,1,1,1,69157.93,0
715,Spain,Male,31,7,0.0,1,1,1,149970.59,0
750,Spain,Female,33,3,161801.47,1,0,1,153288.97,1
766,Germany,Male,37,2,99660.13,2,0,1,147700.78,0
652,Spain,Female,38,6,123081.84,2,1,1,188657.97,0
658,France,Male,42,8,102870.93,1,0,1,103764.55,1
659,France,Female,37,1,151105.68,1,1,1,140934.57,0
574,Germany,Male,35,5,163856.76,1,1,1,15118.2,0
611,France,Male,38,7,0.0,1,1,1,63202.0,0
738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0
571,France,Male,49,4,180614.04,1,0,0,523.0,0
686,France,Female,44,7,55053.62,1,1,0,181757.19,0
679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
617,Spain,Female,46,3,106521.49,1,0,1,86587.37,0
673,France,Male,39,7,82255.51,2,1,0,109545.56,0
745,France,Female,33,1,0.0,2,1,1,174431.01,0
677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0
613,Spain,Male,39,8,118201.41,1,1,0,23315.59,0
576,France,Female,55,6,44582.07,3,0,1,67539.85,1
584,Spain,Female,30,5,0.0,2,1,1,185201.58,0
663,France,Male,22,6,0.0,2,0,1,131827.15,0
466,France,Male,26,9,105522.06,1,1,0,10842.46,0
510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0
619,Spain,Female,38,6,0.0,2,1,1,117616.29,0
696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0
554,France,Female,44,9,135814.7,2,0,0,115091.38,0
595,France,Male,52,9,0.0,1,1,1,106340.66,1
659,Germany,Male,39,8,106259.63,2,1,1,198103.32,0
662,France,Male,44,8,0.0,2,1,1,175314.87,0
556,Spain,Male,38,2,115463.16,1,1,0,150679.65,0
701,Spain,Female,39,9,0.0,2,1,1,110043.88,0
587,Spain,Male,42,5,120233.83,1,1,0,194890.33,0
571,France,Female,47,7,0.0,2,0,0,112366.98,0
539,France,Female,40,7,81132.21,1,1,0,167289.82,0
644,Germany,Female,34,10,122196.99,2,1,1,182099.71,0
572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1
753,France,Female,50,4,0.0,2,1,1,861.4,0
706,France,Male,35,5,0.0,2,1,1,81718.37,0
588,France,Male,44,8,154409.74,1,1,0,49324.03,1
825,France,Male,32,9,0.0,2,0,0,9751.03,0
627,Spain,Male,48,1,132759.8,1,1,0,78899.22,0
532,France,Male,60,5,76705.87,2,0,1,13889.73,0
764,France,Female,44,1,0.0,2,1,1,11467.38,0
700,France,Female,36,4,0.0,2,1,0,130789.15,0
660,France,Male,41,3,0.0,2,1,1,108665.89,0
518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
557,France,Female,39,7,49572.73,1,1,0,115287.99,1
639,France,Female,35,1,103015.12,2,1,1,139094.12,0
557,France,Female,24,4,0.0,1,0,0,20515.72,0
633,France,Female,32,1,104001.38,1,0,1,36642.65,0
623,Spain,Female,50,2,87116.71,1,1,1,104382.11,0
611,France,Male,68,5,82547.11,2,1,1,146448.01,0
666,Spain,Female,47,5,0.0,1,0,0,166650.9,1
521,France,Male,27,4,121325.84,1,1,1,164223.7,1
